id,time,item,qty,cheese,mayo,source,ketchup,salt
371,2023-10-07 16:58:46.127000,唐揚げ,1,false,false,false,ture,false
372,2023-10-07 17:01:18.710000,ポテト,1,false,false,false,false,ture
373,2023-10-07 17:02:22.401000,ファンタグレープ,1,false,false,false,false,false
374,2023-10-07 17:03:25.790000,ポテト,1,false,false,false,false,ture
375,2023-10-07 17:07:36.319000,唐揚げ,1,false,false,false,false,false
376,2023-10-07 17:10:47.541000,唐揚げ,1,ture,false,false,false,false
377,2023-10-07 17:10:47.541000,唐揚げ,1,false,ture,false,false,false
378,2023-10-07 17:10:30.290000,唐揚げ,1,false,false,false,false,false
379,2023-10-07 17:10:30.290000,ポテト,1,false,false,false,false,ture
380,2023-10-07 17:11:36.256000,揚げたこ焼き,1,false,ture,false,false,false
381,2023-10-07 17:13:04.560000,唐揚げ,1,ture,false,false,false,false
382,2023-10-07 17:12:27.354000,唐揚げ,1,false,false,false,false,false
383,2023-10-07 17:13:25.966000,揚げたこ焼き,1,false,ture,false,false,false
384,2023-10-07 17:13:25.966000,緑茶,1,false,false,false,false,false
385,2023-10-07 17:13:51.056000,唐揚げ,1,false,false,false,false,false
386,2023-10-07 17:13:51.056000,揚げたこ焼き,1,false,false,ture,false,false
387,2023-10-07 17:14:13.105000,揚げたこ焼き,1,false,ture,false,false,false
388,2023-10-07 17:15:42.096000,揚げたこ焼き,2,false,ture,false,false,false
389,2023-10-07 17:15:42.096000,ポテト,1,false,false,false,false,ture
390,2023-10-07 17:15:42.096000,ポテト,1,false,false,false,ture,false
391,2023-10-07 17:16:14.008000,ソーダ,1,false,false,false,false,false
392,2023-10-07 17:16:14.008000,唐揚げ,1,false,false,false,false,false
393,2023-10-07 17:15:59.257000,水,1,false,false,false,false,false
394,2023-10-07 17:15:09.556000,揚げたこ焼き,1,false,ture,false,false,false
395,2023-10-07 17:16:33.436000,唐揚げ,1,false,ture,false,false,false
396,2023-10-07 17:16:54.507000,揚げたこ焼き,1,false,ture,false,false,false
397,2023-10-07 17:16:54.507000,水,1,false,false,false,false,false
398,2023-10-07 17:17:11.276000,唐揚げ,2,false,false,false,false,false
399,2023-10-07 17:19:42.821000,唐揚げ,1,false,false,false,ture,false
400,2023-10-07 17:23:49.088000,唐揚げ,1,false,ture,false,false,false
401,2023-10-07 17:24:38.566000,ポテト,1,false,false,false,ture,false
402,2023-10-07 17:25:37.870000,揚げたこ焼き,1,false,ture,false,false,false
403,2023-10-07 17:27:51.448000,揚げたこ焼き,1,false,ture,false,false,false
404,2023-10-07 17:27:51.448000,ポテト,1,false,false,false,ture,false
405,2023-10-07 17:30:09.815000,ポテト,1,false,false,false,false,ture
406,2023-10-07 17:30:44.522000,唐揚げ,1,false,ture,false,false,false
407,2023-10-07 17:31:43.360000,水,1,false,false,false,false,false
408,2023-10-07 17:31:32.510000,麦茶,1,false,false,false,false,false
409,2023-10-07 17:31:57.020000,唐揚げ,1,false,false,false,ture,false
410,2023-10-07 17:32:20.630000,唐揚げ,1,false,ture,false,false,false
411,2023-10-07 17:34:59.497000,揚げたこ焼き,1,false,ture,false,false,false
412,2023-10-07 17:34:59.497000,唐揚げ,1,false,ture,false,false,false
413,2023-10-07 17:48:11.688000,ポテト,1,false,false,false,false,ture
414,2023-10-07 17:49:12.049000,緑茶,3,false,false,false,false,false
415,2023-10-07 17:49:46.533000,ポテト,1,false,false,false,ture,false
416,2023-10-07 17:51:34.040000,ポテト,1,false,false,false,ture,false
417,2023-10-07 17:51:34.040000,ファンタグレープ,1,false,false,false,false,false
418,2023-10-07 17:52:05.009000,緑茶,1,false,false,false,false,false
419,2023-10-07 17:58:11.407000,揚げたこ焼き,1,false,ture,false,false,false
420,2023-10-07 18:00:00.312000,唐揚げ,1,false,ture,false,false,false
421,2023-10-07 18:02:14.031000,唐揚げ,1,false,ture,false,false,false
422,2023-10-07 18:10:43.519000,揚げたこ焼き,2,false,ture,false,false,false
423,2023-10-07 18:22:34.746000,ソーダ,1,false,false,false,false,false
424,2023-10-07 18:31:42.906000,ポテト,1,false,false,false,ture,false
425,2023-10-07 18:31:42.906000,揚げたこ焼き,1,false,false,ture,false,false
426,2023-10-07 18:32:29.205000,唐揚げ,1,false,ture,false,false,false
427,2023-10-07 18:37:48.615000,揚げたこ焼き,1,false,ture,false,false,false
428,2023-10-07 18:38:27.058000,ポテト,1,ture,false,false,false,false
429,2023-10-07 18:43:22.029000,唐揚げ,1,false,false,false,ture,false
430,2023-10-07 19:20:49.194000,ソーダ,1,false,false,false,false,false
431,2023-10-07 19:20:49.194000,ファンタグレープ,1,false,false,false,false,false
432,2023-10-07 19:30:17.686000,ソーダ,1,false,false,false,false,false
433,2023-10-08 09:24:37.134000,ソーダ,1,false,false,false,false,false
434,2023-10-08 09:27:31.475000,ソーダ,1,false,false,false,false,false
435,2023-10-08 10:06:00.873000,唐揚げ,1,false,false,false,false,false
436,2023-10-08 10:26:38.697000,ポテト,1,false,false,false,ture,false
437,2023-10-08 10:29:53.396000,ポテト,3,false,false,false,false,ture
438,2023-10-08 10:34:51.507000,ソーダ,1,false,false,false,false,false
439,2023-10-08 10:36:03.947000,唐揚げ,2,false,false,false,false,false
440,2023-10-08 10:37:13.886000,ソーダ,1,false,false,false,false,false
441,2023-10-08 10:37:50.257000,揚げたこ焼き,1,false,ture,false,false,false
442,2023-10-08 10:39:36.416000,揚げたこ焼き,1,false,ture,false,false,false
443,2023-10-08 10:39:36.416000,ポテト,1,false,false,false,false,ture
444,2023-10-08 10:41:43.180000,ポテト,1,false,false,false,false,ture
445,2023-10-08 10:42:40.266000,揚げたこ焼き,1,false,ture,false,false,false
446,2023-10-08 10:42:40.266000,唐揚げ,1,false,false,false,false,false
447,2023-10-08 10:45:39.688000,揚げたこ焼き,1,false,ture,false,false,false
448,2023-10-08 10:46:52.126000,ソーダ,1,false,false,false,false,false
449,2023-10-08 10:47:08.218000,ソーダ,1,false,false,false,false,false
450,2023-10-08 10:47:26.746000,ソーダ,1,false,false,false,false,false
451,2023-10-08 10:48:35.978000,ソーダ,1,false,false,false,false,false
452,2023-10-08 10:48:52.608000,ソーダ,1,false,false,false,false,false
453,2023-10-08 10:52:30.528000,揚げたこ焼き,1,false,false,ture,false,false
454,2023-10-08 10:52:30.528000,ポテト,1,false,false,false,ture,false
455,2023-10-08 10:52:30.528000,ソーダ,1,false,false,false,false,false
456,2023-10-08 10:54:11.839000,ソーダ,1,false,false,false,false,false
457,2023-10-08 10:54:31.508000,ソーダ,1,false,false,false,false,false
458,2023-10-08 10:55:00.064000,麦茶,2,false,false,false,false,false
459,2023-10-08 10:56:39.938000,揚げたこ焼き,1,false,ture,false,false,false
460,2023-10-08 10:57:05.846000,ポテト,1,ture,false,false,false,false
461,2023-10-08 10:57:19.206000,ソーダ,1,false,false,false,false,false
462,2023-10-08 10:57:35.538000,ソーダ,1,false,false,false,false,false
463,2023-10-08 10:59:55.058000,ソーダ,1,false,false,false,false,false
464,2023-10-08 11:06:22.458000,ソーダ,1,false,false,false,false,false
465,2023-10-08 11:07:24.496000,揚げたこ焼き,1,false,ture,false,false,false
466,2023-10-08 11:07:51.366000,唐揚げ,1,false,ture,false,false,false
467,2023-10-08 11:08:14.926000,唐揚げ,1,false,false,false,ture,false
468,2023-10-08 11:13:05.017000,揚げたこ焼き,1,false,ture,false,false,false
469,2023-10-08 11:13:05.017000,唐揚げ,1,false,ture,false,false,false
470,2023-10-08 11:13:05.017000,ポテト,1,false,false,false,ture,false
471,2023-10-08 11:14:25.807000,揚げたこ焼き,1,false,ture,false,false,false
472,2023-10-08 11:14:49.357000,揚げたこ焼き,1,false,ture,false,false,false
473,2023-10-08 11:16:15.687000,唐揚げ,1,false,ture,false,false,false
474,2023-10-08 11:17:33.877000,揚げたこ焼き,1,false,ture,false,false,false
475,2023-10-08 11:18:25.077000,揚げたこ焼き,1,ture,false,false,false,false
476,2023-10-08 11:18:49.075000,ソーダ,1,false,false,false,false,false
477,2023-10-08 11:19:55.659000,揚げたこ焼き,1,false,ture,false,false,false
478,2023-10-08 11:20:28.753000,ソーダ,2,false,false,false,false,false
479,2023-10-08 11:21:31.453000,揚げたこ焼き,1,false,ture,false,false,false
480,2023-10-08 11:22:02.148000,唐揚げ,1,ture,false,false,false,false
481,2023-10-08 11:22:02.148000,ソーダ,1,false,false,false,false,false
482,2023-10-08 11:22:29.173000,揚げたこ焼き,1,false,ture,false,false,false
483,2023-10-08 11:23:35.240000,ソーダ,1,false,false,false,false,false
484,2023-10-08 11:23:35.240000,ポテト,1,false,false,false,false,ture
485,2023-10-08 11:23:04.473000,ポテト,1,false,false,false,ture,false
486,2023-10-08 11:23:46.982000,ポテト,1,false,ture,false,false,false
487,2023-10-08 11:26:16.072000,揚げたこ焼き,1,ture,false,false,false,false
488,2023-10-08 11:26:46.890000,ポテト,1,ture,false,false,false,false
489,2023-10-08 11:27:25.532000,揚げたこ焼き,1,false,ture,false,false,false
490,2023-10-08 11:27:25.532000,水,1,false,false,false,false,false
491,2023-10-08 11:28:54.912000,揚げたこ焼き,1,false,ture,false,false,false
492,2023-10-08 11:29:18.272000,ポテト,1,false,false,false,false,ture
493,2023-10-08 11:30:45.834000,揚げたこ焼き,1,false,ture,false,false,false
494,2023-10-08 11:31:43.342000,唐揚げ,1,false,false,false,false,false
495,2023-10-08 11:31:43.342000,ソーダ,1,false,false,false,false,false
496,2023-10-08 11:32:21.164000,揚げたこ焼き,1,false,false,ture,false,false
497,2023-10-08 11:33:17.242000,揚げたこ焼き,1,false,ture,false,false,false
498,2023-10-08 11:33:17.242000,ソーダ,1,false,false,false,false,false
499,2023-10-08 11:34:09.183000,揚げたこ焼き,1,false,false,ture,false,false
500,2023-10-08 11:34:56.390000,ポテト,1,false,false,false,ture,false
501,2023-10-08 11:35:55.262000,麦茶,1,false,false,false,false,false
502,2023-10-08 11:35:55.262000,緑茶,1,false,false,false,false,false
503,2023-10-08 11:35:55.262000,ポテト,1,false,false,false,false,false
504,2023-10-08 11:37:07.132000,揚げたこ焼き,1,ture,false,false,false,false
505,2023-10-08 11:37:07.132000,ソーダ,1,false,false,false,false,false
506,2023-10-08 11:36:33.092000,ファンタオレンジ,1,false,false,false,false,false
507,2023-10-08 11:37:27.910000,揚げたこ焼き,1,false,ture,false,false,false
508,2023-10-08 11:37:46.811000,唐揚げ,1,false,false,false,false,false
509,2023-10-08 11:38:03.590000,揚げたこ焼き,1,false,ture,false,false,false
510,2023-10-08 11:39:16.140000,唐揚げ,1,false,ture,false,false,false
511,2023-10-08 11:40:06.362000,唐揚げ,1,false,false,false,false,false
512,2023-10-08 11:40:30.542000,揚げたこ焼き,1,false,ture,false,false,false
513,2023-10-08 11:41:00.602000,唐揚げ,1,false,ture,false,false,false
514,2023-10-08 11:41:00.602000,ポテト,1,false,false,false,ture,false
515,2023-10-08 11:41:27.956000,ソーダ,1,false,false,false,false,false
516,2023-10-08 11:41:56.190000,揚げたこ焼き,1,false,ture,false,false,false
517,2023-10-08 11:45:05.184000,ソーダ,1,false,false,false,false,false
518,2023-10-08 11:46:49.483000,揚げたこ焼き,1,false,false,false,false,false
519,2023-10-08 11:46:49.483000,ポテト,1,false,false,false,false,ture
520,2023-10-08 11:46:49.483000,揚げたこ焼き,1,false,ture,false,false,false
521,2023-10-08 11:46:49.483000,唐揚げ,1,false,false,false,false,false
522,2023-10-08 11:46:10.872000,唐揚げ,2,false,false,false,false,false
523,2023-10-08 11:47:21.993000,ポテト,1,false,false,false,ture,false
524,2023-10-08 11:47:21.993000,揚げたこ焼き,2,false,ture,false,false,false
525,2023-10-08 11:47:58.633000,揚げたこ焼き,2,false,ture,false,false,false
526,2023-10-08 11:48:36.161000,唐揚げ,1,false,false,false,false,false
527,2023-10-08 11:48:50.813000,ソーダ,1,false,false,false,false,false
528,2023-10-08 11:49:21.443000,唐揚げ,1,ture,false,false,false,false
529,2023-10-08 11:49:46.523000,唐揚げ,1,false,ture,false,false,false
530,2023-10-08 11:50:28.910000,揚げたこ焼き,1,false,ture,false,false,false
531,2023-10-08 11:51:20.563000,揚げたこ焼き,1,false,ture,false,false,false
532,2023-10-08 11:52:42.603000,唐揚げ,1,false,ture,false,false,false
533,2023-10-08 11:52:42.603000,ソーダ,2,false,false,false,false,false
534,2023-10-08 11:52:08.498000,ソーダ,1,false,false,false,false,false
535,2023-10-08 11:52:20.913000,唐揚げ,1,false,false,false,ture,false
536,2023-10-08 11:53:20.923000,ポテト,1,false,false,false,false,false
537,2023-10-08 11:53:43.383000,ソーダ,2,false,false,false,false,false
538,2023-10-08 11:55:18.093000,ポテト,1,false,ture,false,false,false
539,2023-10-08 11:56:08.564000,唐揚げ,1,false,ture,false,false,false
540,2023-10-08 11:56:08.564000,ポテト,1,false,false,false,ture,false
541,2023-10-08 11:57:00.483000,揚げたこ焼き,1,false,ture,false,false,false
542,2023-10-08 11:57:00.483000,麦茶,1,false,false,false,false,false
543,2023-10-08 11:57:40.444000,唐揚げ,1,ture,false,false,false,false
544,2023-10-08 11:58:14.444000,唐揚げ,1,false,ture,false,false,false
545,2023-10-08 11:59:51.644000,ポテト,1,false,false,false,false,ture
546,2023-10-08 12:00:03.880000,ソーダ,1,false,false,false,false,false
547,2023-10-08 12:01:59.839000,ポテト,1,false,false,false,ture,false
548,2023-10-08 12:03:53.692000,唐揚げ,1,false,false,false,false,false
549,2023-10-08 12:04:14.250000,揚げたこ焼き,1,false,ture,false,false,false
550,2023-10-08 12:04:37.450000,揚げたこ焼き,1,ture,false,false,false,false
551,2023-10-08 12:05:56.628000,唐揚げ,1,false,ture,false,false,false
552,2023-10-08 12:06:32.308000,揚げたこ焼き,1,ture,false,false,false,false
553,2023-10-08 12:07:17.773000,ポテト,1,ture,false,false,false,false
554,2023-10-08 12:07:17.773000,唐揚げ,1,false,false,false,false,false
555,2023-10-08 12:08:07.585000,唐揚げ,1,false,ture,false,false,false
556,2023-10-08 12:08:07.585000,揚げたこ焼き,1,false,ture,false,false,false
557,2023-10-08 12:08:07.585000,ソーダ,1,false,false,false,false,false
558,2023-10-08 12:08:07.585000,緑茶,1,false,false,false,false,false
559,2023-10-08 12:09:14.036000,唐揚げ,1,false,false,false,false,false
560,2023-10-08 12:08:49.607000,ポテト,1,false,false,false,false,ture
561,2023-10-08 12:09:50.992000,唐揚げ,1,false,ture,false,false,false
562,2023-10-08 12:10:30.853000,揚げたこ焼き,2,false,ture,false,false,false
563,2023-10-08 12:10:51.584000,唐揚げ,1,false,ture,false,false,false
564,2023-10-08 12:11:21.912000,唐揚げ,1,ture,false,false,false,false
565,2023-10-08 12:11:21.912000,ポテト,1,false,false,false,false,ture
566,2023-10-08 12:11:21.912000,揚げたこ焼き,1,false,ture,false,false,false
567,2023-10-08 12:12:02.322000,ソーダ,5,false,false,false,false,false
568,2023-10-08 12:13:25.722000,ソーダ,1,false,false,false,false,false
569,2023-10-08 12:13:25.722000,唐揚げ,1,false,false,false,false,false
570,2023-10-08 12:14:21.442000,揚げたこ焼き,1,false,ture,false,false,false
571,2023-10-08 12:14:45.742000,唐揚げ,1,false,false,false,false,false
572,2023-10-08 12:14:45.742000,緑茶,1,false,false,false,false,false
573,2023-10-08 12:15:23.787000,ポテト,2,false,false,false,false,ture
574,2023-10-08 12:15:49.472000,揚げたこ焼き,1,false,ture,false,false,false
575,2023-10-08 12:16:31.194000,ソーダ,1,false,false,false,false,false
576,2023-10-08 12:16:31.194000,ポテト,1,ture,false,false,false,false
577,2023-10-08 12:17:06.574000,揚げたこ焼き,1,false,ture,false,false,false
578,2023-10-08 12:17:06.574000,緑茶,1,false,false,false,false,false
579,2023-10-08 12:17:39.179000,唐揚げ,1,false,false,false,false,false
580,2023-10-08 12:18:59.799000,ポテト,2,false,false,false,false,ture
581,2023-10-08 12:18:59.799000,唐揚げ,1,false,false,false,false,false
582,2023-10-08 12:23:07.452000,唐揚げ,1,false,false,false,false,false
583,2023-10-08 12:23:07.452000,揚げたこ焼き,1,false,false,false,false,false
584,2023-10-08 12:23:07.452000,ソーダ,1,false,false,false,false,false
585,2023-10-08 12:19:24.239000,揚げたこ焼き,1,false,ture,false,false,false
586,2023-10-08 12:19:58.273000,揚げたこ焼き,1,false,ture,false,false,false
587,2023-10-08 12:20:54.846000,唐揚げ,1,false,false,false,false,false
588,2023-10-08 12:20:54.846000,コーラ,1,false,false,false,false,false
589,2023-10-08 12:21:34.143000,唐揚げ,1,false,false,false,ture,false
590,2023-10-08 12:21:34.143000,唐揚げ,1,false,false,false,ture,false
591,2023-10-08 12:21:34.143000,揚げたこ焼き,2,false,false,ture,false,false
592,2023-10-08 12:22:00.125000,唐揚げ,1,false,false,false,ture,false
593,2023-10-08 12:22:48.962000,唐揚げ,1,false,false,false,ture,false
594,2023-10-08 12:22:48.962000,ポテト,1,false,false,false,false,ture
595,2023-10-08 12:24:11.160000,揚げたこ焼き,3,false,ture,false,false,false
596,2023-10-08 12:24:11.160000,ポテト,1,false,ture,false,false,false
597,2023-10-08 12:26:19.600000,揚げたこ焼き,1,false,ture,false,false,false
598,2023-10-08 12:26:19.600000,唐揚げ,1,false,ture,false,false,false
599,2023-10-08 12:24:44.712000,ポテト,1,false,false,false,false,false
600,2023-10-08 12:25:23.682000,唐揚げ,1,false,ture,false,false,false
601,2023-10-08 12:25:40.392000,ポテト,1,false,false,false,ture,false
602,2023-10-08 12:26:54.142000,ソーダ,1,false,false,false,false,false
603,2023-10-08 12:28:05.183000,揚げたこ焼き,1,false,ture,false,false,false
604,2023-10-08 12:28:05.183000,ソーダ,1,false,false,false,false,false
605,2023-10-08 12:28:41.083000,唐揚げ,1,false,ture,false,false,false
606,2023-10-08 12:29:07.383000,唐揚げ,3,false,false,false,false,false
607,2023-10-08 12:30:13.743000,唐揚げ,1,false,false,false,false,false
608,2023-10-08 12:30:38.523000,唐揚げ,1,ture,false,false,false,false
609,2023-10-08 12:31:09.418000,唐揚げ,1,false,false,false,false,false
610,2023-10-08 12:31:45.858000,唐揚げ,1,false,false,false,false,false
611,2023-10-08 12:31:45.858000,ファンタグレープ,1,false,false,false,false,false
612,2023-10-08 12:32:17.861000,揚げたこ焼き,1,false,ture,false,false,false
613,2023-10-08 12:33:00.843000,揚げたこ焼き,1,false,ture,false,false,false
614,2023-10-08 12:33:27.143000,唐揚げ,1,false,false,false,false,false
615,2023-10-08 12:34:08.578000,唐揚げ,1,false,false,false,false,false
616,2023-10-08 12:37:14.523000,唐揚げ,2,false,false,false,false,false
617,2023-10-08 12:34:43.778000,ソーダ,1,false,false,false,false,false
618,2023-10-08 12:35:32.998000,唐揚げ,1,false,ture,false,false,false
619,2023-10-08 12:36:27.683000,唐揚げ,1,false,ture,false,false,false
620,2023-10-08 12:36:27.683000,ソーダ,1,false,false,false,false,false
621,2023-10-08 12:36:51.983000,揚げたこ焼き,1,false,ture,false,false,false
622,2023-10-08 12:37:59.083000,唐揚げ,1,false,false,false,false,false
623,2023-10-08 12:37:59.083000,揚げたこ焼き,1,false,ture,false,false,false
624,2023-10-08 12:37:59.083000,ソーダ,1,false,false,false,false,false
625,2023-10-08 12:38:37.423000,揚げたこ焼き,1,false,ture,false,false,false
626,2023-10-08 12:39:16.358000,唐揚げ,1,false,ture,false,false,false
627,2023-10-08 12:39:44.203000,ソーダ,1,false,false,false,false,false
628,2023-10-08 12:40:20.763000,揚げたこ焼き,1,false,ture,false,false,false
629,2023-10-08 12:40:20.763000,唐揚げ,1,false,false,false,false,false
630,2023-10-08 12:40:20.763000,ソーダ,2,false,false,false,false,false
631,2023-10-08 12:40:55.777000,唐揚げ,1,false,false,false,false,false
632,2023-10-08 12:40:55.777000,揚げたこ焼き,1,false,ture,false,false,false
633,2023-10-08 12:41:35.988000,唐揚げ,1,ture,false,false,false,false
634,2023-10-08 12:42:15.453000,唐揚げ,1,ture,false,false,false,false
635,2023-10-08 12:42:15.453000,唐揚げ,1,false,ture,false,false,false
636,2023-10-08 12:42:15.453000,揚げたこ焼き,2,false,ture,false,false,false
637,2023-10-08 12:42:38.218000,麦茶,1,false,false,false,false,false
638,2023-10-08 12:44:15.918000,ポテト,2,false,false,false,false,ture
639,2023-10-08 12:44:15.918000,唐揚げ,2,false,false,false,false,false
640,2023-10-08 12:45:06.853000,唐揚げ,1,false,ture,false,false,false
641,2023-10-08 12:47:07.998000,揚げたこ焼き,1,false,ture,false,false,false
642,2023-10-08 12:47:07.998000,唐揚げ,1,false,ture,false,false,false
643,2023-10-08 12:46:28.098000,唐揚げ,1,false,false,false,false,false
644,2023-10-08 12:47:58.713000,揚げたこ焼き,1,ture,false,false,false,false
645,2023-10-08 12:49:06.558000,ポテト,1,false,false,false,false,ture
646,2023-10-08 12:50:03.238000,揚げたこ焼き,1,false,ture,false,false,false
647,2023-10-08 12:50:33.118000,唐揚げ,1,false,ture,false,false,false
648,2023-10-08 12:51:30.238000,揚げたこ焼き,1,false,ture,false,false,false
649,2023-10-08 12:51:30.238000,ポテト,1,false,false,false,false,ture
650,2023-10-08 12:51:55.059000,唐揚げ,1,false,false,false,false,false
651,2023-10-08 12:52:28.079000,唐揚げ,1,false,false,false,false,false
652,2023-10-08 12:56:00.219000,ポテト,1,false,false,false,false,ture
653,2023-10-08 12:54:33.133000,唐揚げ,1,false,false,false,false,false
654,2023-10-08 12:54:33.133000,揚げたこ焼き,1,false,ture,false,false,false
655,2023-10-08 12:54:52.509000,唐揚げ,2,false,ture,false,false,false
656,2023-10-08 12:57:34.406000,唐揚げ,1,false,false,false,false,false
657,2023-10-08 12:57:34.406000,揚げたこ焼き,1,false,ture,false,false,false
658,2023-10-08 12:56:44.484000,唐揚げ,1,false,false,false,false,false
659,2023-10-08 12:57:52.924000,唐揚げ,1,false,false,false,false,false
660,2023-10-08 13:01:42.663000,揚げたこ焼き,1,ture,false,false,false,false
661,2023-10-08 13:01:42.663000,ソーダ,2,false,false,false,false,false
662,2023-10-08 13:07:11.628000,揚げたこ焼き,1,false,ture,false,false,false
663,2023-10-08 13:01:58.613000,ポテト,3,false,false,false,false,ture
664,2023-10-08 13:01:58.613000,唐揚げ,2,false,false,false,false,false
665,2023-10-08 13:00:27.734000,揚げたこ焼き,1,false,ture,false,false,false
666,2023-10-08 13:00:27.734000,ポテト,1,false,false,false,false,ture
667,2023-10-08 12:58:23.124000,ポテト,1,false,false,false,false,ture
668,2023-10-08 12:58:23.124000,揚げたこ焼き,1,false,ture,false,false,false
669,2023-10-08 12:58:40.804000,ポテト,1,false,false,false,false,false
670,2023-10-08 12:59:44.099000,ソーダ,2,false,false,false,false,false
671,2023-10-08 13:01:12.524000,ポテト,1,false,false,false,false,false
672,2023-10-08 13:04:09.289000,唐揚げ,1,false,false,false,ture,false
673,2023-10-08 13:03:39.564000,唐揚げ,1,ture,false,false,false,false
674,2023-10-08 13:00:53.694000,ポテト,1,false,ture,false,false,false
675,2023-10-08 13:00:53.694000,唐揚げ,1,false,ture,false,false,false
676,2023-10-08 13:00:53.694000,ソーダ,1,false,false,false,false,false
677,2023-10-08 13:20:56.587000,唐揚げ,1,false,false,false,false,false
678,2023-10-08 13:20:56.587000,揚げたこ焼き,1,false,false,false,false,false
679,2023-10-08 13:20:56.587000,ソーダ,1,false,false,false,false,false
680,2023-10-08 13:20:56.587000,ソーダ,1,false,false,false,false,false
681,2023-10-08 13:02:18.960000,唐揚げ,1,ture,false,false,false,false
682,2023-10-08 13:05:32.008000,唐揚げ,1,false,false,false,false,false
683,2023-10-08 13:05:32.008000,ポテト,1,false,false,false,false,false
684,2023-10-08 13:06:06.003000,ソーダ,1,false,false,false,false,false
685,2023-10-08 13:06:06.003000,ソーダ,1,false,false,false,false,false
686,2023-10-08 13:06:06.003000,唐揚げ,1,false,false,false,false,false
687,2023-10-08 13:06:53.863000,揚げたこ焼き,1,false,ture,false,false,false
688,2023-10-08 13:05:05.783000,唐揚げ,1,false,false,false,false,false
689,2023-10-08 13:06:23.324000,揚げたこ焼き,1,false,ture,false,false,false
690,2023-10-08 13:07:41.808000,唐揚げ,2,false,ture,false,false,false
691,2023-10-08 13:08:05.523000,ポテト,2,false,false,false,false,ture
692,2023-10-08 13:08:37.848000,揚げたこ焼き,1,false,ture,false,false,false
693,2023-10-08 13:08:53.083000,麦茶,1,false,false,false,false,false
694,2023-10-08 13:09:23.943000,麦茶,1,false,false,false,false,false
695,2023-10-08 13:13:50.582000,ポテト,1,false,false,false,false,ture
696,2023-10-08 13:11:12.848000,唐揚げ,1,false,false,false,false,false
697,2023-10-08 13:11:12.848000,揚げたこ焼き,1,false,ture,false,false,false
698,2023-10-08 13:09:49.208000,揚げたこ焼き,1,false,ture,false,false,false
699,2023-10-08 13:10:43.168000,ポテト,1,ture,false,false,false,false
700,2023-10-08 13:12:01.108000,唐揚げ,1,false,ture,false,false,false
701,2023-10-08 13:12:54.564000,唐揚げ,1,false,ture,false,false,false
702,2023-10-08 13:15:25.052000,揚げたこ焼き,1,false,ture,false,false,false
703,2023-10-08 13:15:25.052000,緑茶,1,false,false,false,false,false
704,2023-10-08 13:13:13.452000,唐揚げ,2,false,false,false,false,false
705,2023-10-08 13:13:13.452000,揚げたこ焼き,2,false,false,false,false,false
706,2023-10-08 13:14:26.054000,唐揚げ,2,false,ture,false,false,false
707,2023-10-08 13:15:47.204000,唐揚げ,1,false,ture,false,false,false
708,2023-10-08 13:15:47.204000,揚げたこ焼き,1,false,ture,false,false,false
709,2023-10-08 13:15:47.204000,緑茶,1,false,false,false,false,false
710,2023-10-08 13:16:29.444000,揚げたこ焼き,1,false,ture,false,false,false
711,2023-10-08 13:16:29.444000,唐揚げ,1,false,ture,false,false,false
712,2023-10-08 13:16:55.744000,唐揚げ,1,false,ture,false,false,false
713,2023-10-08 13:17:33.898000,ポテト,1,false,false,false,ture,false
714,2023-10-08 13:18:10.758000,ポテト,1,false,ture,false,false,false
715,2023-10-08 13:19:24.977000,唐揚げ,1,ture,false,false,false,false
716,2023-10-08 13:19:52.677000,揚げたこ焼き,1,false,ture,false,false,false
717,2023-10-08 13:22:28.175000,唐揚げ,1,ture,false,false,false,false
718,2023-10-08 13:22:28.175000,唐揚げ,1,ture,false,false,false,false
719,2023-10-08 13:24:10.403000,揚げたこ焼き,1,false,false,false,false,false
720,2023-10-08 13:24:10.403000,ポテト,1,ture,false,false,false,false
721,2023-10-08 13:23:41.313000,揚げたこ焼き,2,false,ture,false,false,false
722,2023-10-08 13:24:30.223000,唐揚げ,1,false,ture,false,false,false
723,2023-10-08 13:24:52.423000,唐揚げ,1,false,ture,false,false,false
724,2023-10-08 13:26:58.658000,唐揚げ,1,false,false,false,false,false
725,2023-10-08 13:26:58.658000,唐揚げ,2,false,false,false,false,false
726,2023-10-08 13:29:05.533000,唐揚げ,1,ture,false,false,false,false
727,2023-10-08 13:25:19.323000,唐揚げ,1,false,false,false,false,false
728,2023-10-08 13:25:19.323000,揚げたこ焼き,1,false,false,false,false,false
729,2023-10-08 13:27:28.856000,唐揚げ,1,false,ture,false,false,false
730,2023-10-08 13:25:50.488000,揚げたこ焼き,1,false,false,false,false,false
731,2023-10-08 13:29:33.963000,唐揚げ,1,false,false,false,false,false
732,2023-10-08 13:28:02.003000,唐揚げ,1,false,false,false,false,false
733,2023-10-08 13:28:41.433000,唐揚げ,1,false,false,false,false,false
734,2023-10-08 13:29:53.053000,唐揚げ,1,false,false,false,ture,false
735,2023-10-08 13:33:18.223000,唐揚げ,1,false,ture,false,false,false
736,2023-10-08 13:30:29.218000,唐揚げ,1,false,false,false,false,false
737,2023-10-08 13:30:05.223000,唐揚げ,1,ture,false,false,false,false
738,2023-10-08 13:30:05.223000,揚げたこ焼き,1,false,ture,false,false,false
739,2023-10-08 13:30:05.223000,ポテト,1,false,false,false,ture,false
